,store,sido,gugun,address
230,신촌명물거리  ,서울특별시,서대문구,"서울특별시 서대문구 명물길 24, 1-5층 (창천동)1522-3232"
231,충정타워  ,서울특별시,서대문구,"서울특별시 서대문구 서소문로 21, 충정타워빌딩 1층 (충정로3가)1522-3232"
232,현대신촌  ,서울특별시,서대문구,서울특별시 서대문구 신촌로 83 (창천동)1522-3232
233,방배로  ,서울특별시,서초구,서울특별시 서초구 방배로 52 (방배동)1522-3232
234,강남교보타워R  ,서울특별시,서초구,서울특별시 서초구 강남대로 465 (서초동)1522-3232
235,방배다이치빌딩  ,서울특별시,서초구,서울특별시 서초구 방배로 114 (방배동)1522-3232
236,센트럴F1  ,서울특별시,서초구,서울특별시 서초구 신반포로 176 (반포동)1522-3232
237,서초역이화빌딩  ,서울특별시,서초구,서울특별시 서초구 반포대로21길 3 (서초동)1522-3232
238,서초구청  ,서울특별시,서초구,서울특별시 서초구 남부순환로 2557 (서초동)1522-3232
239,서초우성사거리  ,서울특별시,서초구,서울특별시 서초구 강남대로 343 (서초동)1522-3232
240,이수역사거리  ,서울특별시,서초구,"서울특별시 서초구 서초대로 3-4 (방배동, 방배디오슈페리움1)1522-3232"
241,강남대로신사  ,서울특별시,서초구,서울특별시 서초구 강남대로 595 (잠원동)1522-3232
242,서울고속터미널  ,서울특별시,서초구,서울특별시 서초구 신반포로 194 (반포동)1522-3232
243,강남대로논현R  ,서울특별시,서초구,서울특별시 서초구 강남대로85길 5 (반포동)1522-3232
244,방배  ,서울특별시,서초구,서울특별시 서초구 방배로 2111522-3232
245,방배카페거리  ,서울특별시,서초구,서울특별시 서초구 방배중앙로 162 (방배동)1522-3232
246,서초법원  ,서울특별시,서초구,서울특별시 서초구 서초대로 274 (서초동)1522-3232
247,청계산입구역  ,서울특별시,서초구,서울특별시 서초구 청계산로 203 (신원동)1522-3232
248,사당로데오  ,서울특별시,서초구,서울특별시 서초구 방배천로 5-4(방배동)1522-3232
249,파미에파크R  ,서울특별시,서초구,서울특별시 서초구 사평대로 205 (반포동) CENTRALCITY1522-3232
250,교대역  ,서울특별시,서초구,서울특별시 서초구 서초중앙로 138 (서초동) 우림빌딩1522-3232
251,양재역  ,서울특별시,서초구,서울특별시 서초구 강남대로 202 (양재동) 모산빌딩1522-3232
252,논현역  ,서울특별시,서초구,서울특별시 서초구 강남대로 557 (잠원동) 1~2층1522-3232
253,이수역  ,서울특별시,서초구,서울특별시 서초구 동작대로 112 (방배동)1522-3232
254,내방역  ,서울특별시,서초구,서울특별시 서초구 방배로 184 (방배동) 대풍빌딩1522-3232
255,서초파라곤  ,서울특별시,서초구,서울특별시 서초구 서초대로74길 29 (서초동) 서초파라곤1522-3232
256,서울아트센터  ,서울특별시,서초구,서울특별시 서초구 남부순환로 2395 (서초동) 호경빌딩1522-3232
257,서초중앙로  ,서울특별시,서초구,서울특별시 서초구 서초중앙로 2251522-3232
258,센트럴시티  ,서울특별시,서초구,서울특별시 서초구 신반포로 176 (반포동)1522-3232
259,강남삼성타운  ,서울특별시,서초구,서울특별시 서초구 서초대로78길 24 (서초동)1522-3232
260,방배역  ,서울특별시,서초구,서울특별시 서초구 방배로 84 (방배동)1522-3232
261,반포역  ,서울특별시,서초구,서울특별시 서초구 신반포로 257 (잠원동) 신반포11차상가1522-3232
262,남부터미널  ,서울특별시,서초구,"서울특별시 서초구 서초중앙로 26, 래미안서초유니빌 1층 101호 (서초동)1522-3232"
263,뉴코아강남  ,서울특별시,서초구,서울특별시 서초구 잠원로 69 (잠원동) 킴스클럽1522-3232
264,강남2  ,서울특별시,서초구,"서울특별시 서초구 서초대로77길 27, 유빌딩 1,2층 (서초동)1522-3232"
265,교대  ,서울특별시,서초구,서울특별시 서초구 서초중앙로 118 (서초동)1522-3232
266,하이브랜드  ,서울특별시,서초구,"서울특별시 서초구 매헌로 16, 리빙관 101호 (양재동)1522-3232"
267,신논현역  ,서울특별시,서초구,서울특별시 서초구 강남대로 483 (반포동) 청호빌딩1522-3232
268,영동2교  ,서울특별시,서초구,"서울특별시 서초구 논현로 139, 대흥빌딩 (양재동)1522-3232"
269,남부터미널2  ,서울특별시,서초구,서울특별시 서초구 효령로 274 (서초동)1522-3232
270,서래마을입구  ,서울특별시,서초구,서울특별시 서초구 서래로 48 (반포동)1522-3232
271,몬테소리  ,서울특별시,서초구,서울특별시 서초구 강남대로 399 (서초동)1522-3232
272,서초역  ,서울특별시,서초구,서울특별시 서초구 반포대로 118 (서초동)1522-3232
273,교대법원  ,서울특별시,서초구,서울특별시 서초구 서초중앙로 164 (서초동)1522-3232
274,강남GT타워  ,서울특별시,서초구,"서울특별시 서초구 서초대로 411, GT타워 (서초동)1522-3232"
275,서초동  ,서울특별시,서초구,"서울특별시 서초구 남부순환로339길 64, 현우빌딩 1층 (서초동)1522-3232"
276,서울교대  ,서울특별시,서초구,"서울특별시 서초구 서초중앙로 64, 1층 (서초동)1522-3232"
277,강남에비뉴  ,서울특별시,서초구,"서울특별시 서초구 서초대로77길 62, 강남역아이파크 B102~B105 (서초동)1522-3232"
278,서이초교사거리  ,서울특별시,서초구,서울특별시 서초구 사임당로 143 (서초동)1522-3232
279,서울웨이브아트센터  ,서울특별시,서초구,서울특별시 서초구 잠원로 145-35 (잠원동)1522-3232
280,예술의전당  ,서울특별시,서초구,"서울특별시 서초구 남부순환로323길 1, 1층 (서초동)1522-3232"
281,길음역  ,서울특별시,성북구,서울특별시 성북구 정릉로 376 (돈암동)1522-3232
282,미아이마트  ,서울특별시,성북구,서울특별시 성북구 도봉로 17 1522-3232
283,종암DT  ,서울특별시,성북구,서울특별시 성북구 종암로 17 (종암동)1522-3232
284,미아  ,서울특별시,성북구,서울특별시 성북구 동소문로 314 (하월곡동)1522-3232
285,성신여대정문  ,서울특별시,성북구,서울특별시 성북구 보문로34길 62 (동선동2가)1522-3232
286,종암  ,서울특별시,성북구,서울특별시 성북구 종암로 122 (종암동)1522-3232
287,삼선교  ,서울특별시,성북구,서울특별시 성북구 동소문로 10 (동소문동2가)1522-3232
288,월곡역  ,서울특별시,성북구,"서울특별시 성북구 화랑로 76, 101-1호 (하월곡동)1522-3232"
289,고대  ,서울특별시,성북구,서울특별시 성북구 고려대로24길 51 (안암동5가)1522-3232
290,현대미아  ,서울특별시,성북구,서울특별시 성북구 동소문로 315 (길음동) 지하1층1522-3232
291,성신여대  ,서울특별시,성북구,서울특별시 성북구 동소문로24길 12 (동선동1가)1522-3232
292,안암역  ,서울특별시,성북구,서울특별시 성북구 고려대로 102-2 (안암동5가)1522-3232
293,한성대입구역  ,서울특별시,성북구,서울특별시 성북구 성북로 11 (성북동1가)1522-3232
294,장위뉴타운  ,서울특별시,성북구,서울특별시 성북구 장월로38길 4 (장위동)1522-3232
295,송파나루역DT  ,서울특별시,송파구,서울특별시 송파구 오금로 142 (송파동)1522-3232
296,송파헬리오시티  ,서울특별시,송파구,"서울특별시 송파구 송파대로 345 (가락동, 헬리오시티)1522-3232"
297,잠실시그마타워  ,서울특별시,송파구,서울특별시 송파구 올림픽로 289 (신천동)1522-3232
298,문정법원로R  ,서울특별시,송파구,서울특별시 송파구 송파대로 201 (문정동)1522-3232
299,송파개롱역  ,서울특별시,송파구,서울특별시 송파구 오금로 420 (가락동)1522-3232
300,문정하비오  ,서울특별시,송파구,"서울특별시 송파구 송파대로 111 (문정동, 파크하비오) 204동 104호~107호1522-3232"
301,문정역  ,서울특별시,송파구,"서울특별시 송파구 송파대로 167 (문정동)테라타워 B동 137호~139호,204호1522-3232"
302,잠실대교남단R  ,서울특별시,송파구,서울특별시 송파구 송파대로 570 타워 730 1층1522-3232
303,송파위례  ,서울특별시,송파구,"서울특별시 송파구 위례광장로 230 (장지동, 위례2차아이파크)1522-3232"
304,송파방이DT  ,서울특별시,송파구,서울특별시 송파구 오금로 241 (방이동)1522-3232
305,송파구청  ,서울특별시,송파구,서울특별시 송파구 오금로 87 (방이동)1522-3232
306,올림픽평화의문  ,서울특별시,송파구,서울특별시 송파구 위례성대로 38 (방이동) 해태그린피아빌라트1522-3232
307,송파아이파크  ,서울특별시,송파구,서울특별시 송파구 법원로 55 (문정동)1522-3232
308,송파사거리  ,서울특별시,송파구,서울특별시 송파구 송파대로 386 (송파동)1522-3232
309,석촌서호  ,서울특별시,송파구,서울특별시 송파구 석촌호수로 176 (삼전동)1522-3232
310,문정로데오  ,서울특별시,송파구,서울특별시 송파구 동남로 141 (가락동)1522-3232
311,올림픽훼미리  ,서울특별시,송파구,서울특별시 송파구 중대로 68 (문정동)1522-3232
312,올림픽공원남문  ,서울특별시,송파구,서울특별시 송파구 위례성대로 102 (방이동)1522-3232
313,방이역  ,서울특별시,송파구,"서울특별시 송파구 마천로 53, 1~2층 (오금동)1522-3232"
314,석촌호수  ,서울특별시,송파구,서울특별시 송파구 석촌호수로 262 (송파동)1522-3232
315,잠실푸르지오월드  ,서울특별시,송파구,"서울특별시 송파구 올림픽로35가길 9, 잠실푸르지오월드마크 1층 (신천동)1522-3232"
316,잠실새내역  ,서울특별시,송파구,서울특별시 송파구 올림픽로 96 (잠실동)1522-3232
317,잠실역  ,서울특별시,송파구,"서울특별시 송파구 송파대로 562 (신천동, 웰리스타워,삼성웰리스아파트) 1층,2층1522-3232"
318,갤러리아팰리스  ,서울특별시,송파구,"서울특별시 송파구 올림픽로 212, 갤러리아 팰리스 (잠실동)1522-3232"
319,아시아선수촌  ,서울특별시,송파구,서울특별시 송파구 백제고분로 69 (잠실동)1522-3232
320,올림픽아파트  ,서울특별시,송파구,서울특별시 송파구 양재대로 1222 (방이동)1522-3232
321,가락본동  ,서울특별시,송파구,서울특별시 송파구 송파대로30길 13 (가락동)1522-3232
322,석촌역  ,서울특별시,송파구,"서울특별시 송파구 백제고분로 358, 1층 (석촌동)1522-3232"
323,가락시장역  ,서울특별시,송파구,"서울특별시 송파구 중대로 121, 롯데캐슬 파인힐 1층 (가락동)1522-3232"
324,가든파이브  ,서울특별시,송파구,서울특별시 송파구 충민로 10 (문정동) 가든파이브툴1522-3232
325,송파NC  ,서울특별시,송파구,서울특별시 송파구 충민로 66 (문정동)  가든파이브라이프 패션관1층1522-3232
326,몽촌토성역  ,서울특별시,송파구,서울특별시 송파구 위례성대로 6 1522-3232
327,송파KT  ,서울특별시,송파구,"서울특별시 송파구 잠실로 209 (신천동), 오피스빌딩 1층 2~4호1522-3232"
328,송파마천사거리DT  ,서울특별시,송파구,서울특별시 송파구 거마로 78 (마천동)1522-3232
329,목동파리공원  ,서울특별시,양천구,서울특별시 양천구 목동동로 377 (목동)1522-3232
330,등촌역  ,서울특별시,양천구,서울특별시 양천구 공항대로 566 (목동) 1층 2층1522-3232
331,목동행복한  ,서울특별시,양천구,서울특별시 양천구 목동동로 309 (목동)1522-3232
332,신정DT  ,서울특별시,양천구,서울특별시 양천구 신월로 341 (신정동)1522-3232
333,목동역  ,서울특별시,양천구,서울특별시 양천구 목동로 203 (신정동) 1층일부1522-3232
334,목동오목로  ,서울특별시,양천구,"서울특별시 양천구 오목로 279 (목동) 102,103,104,105호1522-3232"
335,목동8단지  ,서울특별시,양천구,서울특별시 양천구 목동서로 299 (신정동)1522-3232
336,오목교역  ,서울특별시,양천구,서울특별시 양천구 오목로 354 (목동)1522-3232
337,신월IC DT  ,서울특별시,양천구,서울특별시 양천구 남부순환로 430 (신월동)1522-3232
338,목동7단지  ,서울특별시,양천구,서울특별시 양천구 목동서로 213 (목동) 세신비젼프라자1522-3232
339,목동5단지  ,서울특별시,양천구,"서울특별시 양천구 목동동로 411, 1동 116호(목동, 부영그린타운3차)1522-3232"
340,목동  ,서울특별시,양천구,서울특별시 양천구 목동서로 67 (목동) 우성에펠타운1522-3232
341,현대목동  ,서울특별시,양천구,"서울특별시 양천구 목동동로 257 (목동, 현대하이페리온) 지하2층1522-3232"
342,목동파라곤  ,서울특별시,양천구,"서울특별시 양천구 목동서로 155, 목동파라곤 1층 (목동)1522-3232"
343,목동트라팰리스  ,서울특별시,양천구,서울특별시 양천구 오목로 299 (목동)1522-3232
344,목동10단지  ,서울특별시,양천구,"서울특별시 양천구 목동서로 401 (신정동, 대림아크로빌), 상가A동 101,101-1호1522-3232"
345,신월동DT  ,서울특별시,양천구,서울특별시 양천구 남부순환로 319 (신월동)1522-3232
346,타임스퀘어R  ,서울특별시,영등포구,서울특별시 영등포구 영중로 15 지하 1층 (영등포동4가)1522-3232
347,샛강역  ,서울특별시,영등포구,서울특별시 영등포구 여의대방로 376 (여의도동)1522-3232
348,영등포역  ,서울특별시,영등포구,서울특별시 영등포구 경인로 870 (영등포동1가)1522-3232
349,당산대로  ,서울특별시,영등포구,서울특별시 영등포구 양평로 22 (당산동6가)1522-3232
350,여의도IFC몰(L1)R  ,서울특별시,영등포구,서울특별시 영등포구 국제금융로 10 (여의도동)  지하1층 178호1522-3232
351,여의도KBS R  ,서울특별시,영등포구,서울특별시 영등포구 의사당대로 26 (여의도동)1522-3232
352,여의도화재보험  ,서울특별시,영등포구,서울특별시 영등포구 국제금융로6길 38 (여의도동)1522-3232
353,국회대로  ,서울특별시,영등포구,서울특별시 영등포구 국회대로 786 (여의도동)1522-3232
354,영등포KT  ,서울특별시,영등포구,서울특별시 영등포구 영중로 119 (영등포동8가)1522-3232
355,여의도공원R  ,서울특별시,영등포구,서울특별시 영등포구 여의공원로 101 (여의도동)1522-3232
356,국회의사당역  ,서울특별시,영등포구,서울특별시 영등포구 의사당대로 8 (여의도동)1522-3232
357,선유도역  ,서울특별시,영등포구,서울특별시 영등포구 양평로 115 (양평동4가)1522-3232
358,여의도역R  ,서울특별시,영등포구,서울특별시 영등포구 의사당대로 83 (여의도동) 1층1522-3232
359,선유동이레빌딩  ,서울특별시,영등포구,서울특별시 영등포구 선유동2로 57 (양평제1동) 이레빌딩1522-3232
360,동여의도  ,서울특별시,영등포구,서울특별시 영등포구 국제금융로 86 (여의도동) 롯데캐슬 아이비1522-3232
361,여의도ABL타워  ,서울특별시,영등포구,서울특별시 영등포구 의사당대로 147 (여의도동) 알리안츠타워1522-3232
362,영등포신길  ,서울특별시,영등포구,"서울특별시 영등포구 신길로 137 (신길동) 1,2층1522-3232"
363,문래역  ,서울특별시,영등포구,서울특별시 영등포구 당산로 34 (문래동3가)1522-3232
364,당산  ,서울특별시,영등포구,서울특별시 영등포구 양평로 64 (당산동6가)1522-3232
365,여의도한양증권  ,서울특별시,영등포구,서울특별시 영등포구 국제금융로6길 7 (여의도동) 한양증권1522-3232
366,여의도일신  ,서울특별시,영등포구,서울특별시 영등포구 은행로 11 (여의도동) 1층 1부1522-3232
367,신세계타임스퀘어B2  ,서울특별시,영등포구,"서울특별시 영등포구 영중로 9, 신세계타임스퀘어점 리빙관 지하2층 (영등포동4가)1522-3232"
368,하이테크시티  ,서울특별시,영등포구,서울특별시 영등포구 경인로 775 (문래동3가) 에이스하이테크시티1522-3232
369,여의도  ,서울특별시,영등포구,서울특별시 영등포구 국제금융로2길 28 (여의도동)1522-3232
370,롯데캐슬여의도  ,서울특별시,영등포구,"서울특별시 영등포구 의사당대로 127 (여의도동, 롯데캐슬엠파이어) 1층 104호1522-3232"
371,문래동  ,서울특별시,영등포구,"서울특별시 영등포구 선유로 64, 대창타운빌 1층 (문래동3가)1522-3232"
372,신세계타임스퀘어1F  ,서울특별시,영등포구,"서울특별시 영등포구 영중로 9, 신세계백화점 리빙관 1층 (영등포동4가)1522-3232"
373,여의도호성  ,서울특별시,영등포구,"서울특별시 영등포구 여의대방로65길 24, 호성빌딩 1층 (여의도동)1522-3232"
374,타임스퀘어B2  ,서울특별시,영등포구,"서울특별시 영등포구 영중로 15, 지하2층 (영등포동4가)1522-3232"
375,영등포본동  ,서울특별시,영등포구,서울특별시 영등포구 영등포로 254 (영등포동3가)1522-3232
376,타임스퀘어2F  ,서울특별시,영등포구,서울특별시 영등포구 영중로 15 지상2층 (영등포동4가)1522-3232
377,여의도의사당  ,서울특별시,영등포구,"서울특별시 영등포구 국회대로74길 12, 남중빌딩 1층 (여의도동)1522-3232"
378,여의도IFC(1F)  ,서울특별시,영등포구,서울특별시 영등포구 국제금융로 10 (여의도동)1522-3232
379,여의도신한금융투자타워  ,서울특별시,영등포구,서울특별시 영등포구 여의대로 70 (여의도동)1522-3232
380,선유도역 1번출구  ,서울특별시,영등포구,서울특별시 영등포구 양평로 128 (양평동5가)양평로 1281522-3232
381,영등포구청역  ,서울특별시,영등포구,서울특별시 영등포구 국회대로 558 1522-3232
382,서울양평역  ,서울특별시,영등포구,"서울특별시 영등포구 선유서로24길 6 (양평동1가, 영등포 중흥 S-CLASS)1522-3232"
383,영등포시장교차로  ,서울특별시,영등포구,서울특별시 영등포구 영중로 45 (영등포동6가)1522-3232
384,더현대서울(B2)R  ,서울특별시,영등포구,서울특별시 영등포구 여의대로 108 (여의도동)1522-3232
385,당산역사거리  ,서울특별시,영등포구,서울특별시 영등포구 양평로 47 (당산동5가)1522-3232
386,불광역  ,서울특별시,은평구,서울특별시 은평구 통일로 715 1522-3232
387,구파발사거리  ,서울특별시,은평구,서울특별시 은평구 진관3로 21 은평엘크루 101동 105-108호1522-3232
388,연신내역사거리  ,서울특별시,은평구,서울특별시 은평구 통일로 842 (불광동)1522-3232
389,연신내  ,서울특별시,은평구,서울특별시 은평구 통일로 867 (갈현동)1522-3232
390,구파발역  ,서울특별시,은평구,서울특별시 은평구 진관2로 121522-3232
391,은평구청입구  ,서울특별시,은평구,서울특별시 은평구 은평로 170 (응암동)1522-3232
392,은평이마트  ,서울특별시,은평구,서울특별시 은평구 은평로 111 (응암동)1522-3232
393,구산역  ,서울특별시,은평구,서울특별시 은평구 연서로 146 (대조동)1522-3232
394,연합뉴스  ,서울특별시,종로구,서울특별시 종로구 율곡로2길 25 (수송동)1522-3232
395,혜화역  ,서울특별시,종로구,서울특별시 종로구 대학로12길 4 1~2층1522-3232
396,경희궁로  ,서울특별시,종로구,서울특별시 종로구 새문안로3길 15 (당주동)1522-3232
397,강북삼성병원  ,서울특별시,종로구,서울특별시 종로구 새문안로 29 (평동)1522-3232
398,종로평창동  ,서울특별시,종로구,서울특별시 종로구 평창12길 3 (평창동)1522-3232
399,광화문우체국  ,서울특별시,종로구,서울특별시 종로구 종로 6 (서린동)1522-3232
400,더종로R  ,서울특별시,종로구,서울특별시 종로구 종로 51 (종로2가)1522-3232
401,독립문역  ,서울특별시,종로구,서울특별시 종로구 송월길 155 경희궁자이 4단지 1층 팰리스애비뉴 4114~4119호1522-3232
402,정부서울청사R  ,서울특별시,종로구,서울특별시 종로구 새문안로5가길 28 (적선동)1522-3232
403,동묘앞역  ,서울특별시,종로구,"서울특별시 종로구 종로 344 (숭인동, 대우디오빌) 101호 일부, 201호 일부1522-3232"
404,종로구청  ,서울특별시,종로구,서울특별시 종로구 삼봉로 71 (수송동)1522-3232
405,북촌로  ,서울특별시,종로구,서울특별시 종로구 북촌로4길 23 (계동)1522-3232
406,종로수송  ,서울특별시,종로구,서울특별시 종로구 종로5길 30 (청진동) 1~3층1522-3232
407,새문안로  ,서울특별시,종로구,서울특별시 종로구 새문안로 92 (신문로1가) 광화문오피시아빌딩1522-3232
408,안국  ,서울특별시,종로구,서울특별시 종로구 북촌로 5-1 (재동)1522-3232
409,삼청동  ,서울특별시,종로구,서울특별시 종로구 삼청로 111-1 (삼청동)1522-3232
410,광화문D타워  ,서울특별시,종로구,서울특별시 종로구 종로3길 17 (청진동) D타워1522-3232
411,적선  ,서울특별시,종로구,"서울특별시 종로구 새문안로5길 55, 노스게이트빌딩 1층 (적선동)1522-3232"
412,인사  ,서울특별시,종로구,서울특별시 종로구 인사동길 14 (인사동)1522-3232
413,영풍문고  ,서울특별시,종로구,서울특별시 종로구 청계천로 41 (서린동) 영풍빌딩1522-3232
414,광화문R  ,서울특별시,종로구,서울특별시 종로구 세종대로 167 (세종로)1522-3232
415,성대입구  ,서울특별시,종로구,서울특별시 종로구 창경궁로 235 (명륜3가)1522-3232
416,스페이스본  ,서울특별시,종로구,서울특별시 종로구 사직로8길 4 (사직동) 광화문 풍림스페이스본1522-3232
417,주얼리시티  ,서울특별시,종로구,서울특별시 종로구 종로 183 (인의동) 효성주얼리시티1522-3232
418,종각  ,서울특별시,종로구,서울특별시 종로구 종로 64 (종로2가)1522-3232
419,동숭로아트  ,서울특별시,종로구,서울특별시 종로구 동숭길 110 (동숭동)1522-3232
420,종로관철  ,서울특별시,종로구,"서울특별시 종로구 종로12길 21, 2층 (관철동)1522-3232"
421,경복궁역  ,서울특별시,종로구,"서울특별시 종로구 자하문로4길 6, 1층 (통의동)1522-3232"
422,이마빌딩  ,서울특별시,종로구,서울특별시 종로구 종로1길 42 (수송동)1522-3232
423,마로니에공원  ,서울특별시,종로구,"서울특별시 종로구 대학로 116, 1-2층 (동숭동)1522-3232"
424,종로3가  ,서울특별시,종로구,"서울특별시 종로구 종로 113-1, 1-4층 (종로3가)1522-3232"
425,대학로  ,서울특별시,종로구,"서울특별시 종로구 대학로 57, 홍익대학교 대학로캠퍼스 內 (연건동)1522-3232"
426,경복궁사거리  ,서울특별시,종로구,"서울특별시 종로구 율곡로 6, B동 101호(중학동, 트윈트리타워)1522-3232"
427,종로관수  ,서울특별시,종로구,서울특별시 종로구 삼일대로20길 13 (관수동)1522-3232
428,정동  ,서울특별시,종로구,서울특별시 종로구 새문안로 42 (신문로2가)1522-3232
429,종로플레이스  ,서울특별시,종로구,서울특별시 종로구 창경궁로 120 (인의동)1522-3232
430,강북삼성병원1층  ,서울특별시,종로구,서울특별시 종로구 새문안로 29 (평동)1522-3232
431,동숭길입구  ,서울특별시,종로구,서울특별시 종로구 대학로 146 (혜화동)1522-3232
432,서울대치과병원  ,서울특별시,종로구,서울특별시 종로구 대학로 101 서울대학교 치과병원 신관1층1522-3232
433,서대문역  ,서울특별시,종로구,서울특별시 종로구 통일로 134 (평동)1522-3232
434,숭례문북창  ,서울특별시,중구,서울특별시 중구 세종대로12길 12 (남대문로4가)1522-3232
435,을지로4가역  ,서울특별시,중구,서울특별시 중구 을지로 170 (을지로4가)1522-3232
436,동대문두타  ,서울특별시,중구,서울특별시 중구 장충단로 275 (을지로6가)1522-3232
437,대한상공회의소R  ,서울특별시,중구,서울특별시 중구 세종대로 39 상공회의소회관 1층1522-3232
438,국립중앙의료원  ,서울특별시,중구,서울특별시 중구 을지로 251 (을지로6가)1522-3232
439,동국대  ,서울특별시,중구,서울특별시 중구 서애로 1길 111522-3232
440,신세계본점5F  ,서울특별시,중구,서울특별시 중구 소공로 63 (충무로1가)1522-3232
441,을지로내외빌딩R  ,서울특별시,중구,서울특별시 중구 을지로 51 (을지로2가)1522-3232
442,대우재단빌딩  ,서울특별시,중구,서울특별시 중구 퇴계로 18 (남대문로5가)1522-3232
443,동대문공원  ,서울특별시,중구,서울특별시 중구 장충단로 229 (광희동1가)1522-3232
444,을지로국제빌딩  ,서울특별시,중구,서울특별시 중구 남대문로 109 (다동)1522-3232
445,동대입구역  ,서울특별시,중구,서울특별시 중구 장충단로 166 (장충동1가)1522-3232
446,신당역사거리  ,서울특별시,중구,서울특별시 중구 다산로 258 (흥인동)1522-3232
447,연세세브란스  ,서울특별시,중구,서울특별시 중구 통일로 10 (남대문로5가)1522-3232
448,회현역  ,서울특별시,중구,서울특별시 중구 퇴계로 72 (회현동) 리더스뷰남산1522-3232
449,을지로경기빌딩  ,서울특별시,중구,서울특별시 중구 남대문로10길 9 (삼각동) 경기빌딩1522-3232
450,을지로2가  ,서울특별시,중구,서울특별시 중구 삼일대로 358 (을지로2가)1522-3232
451,신세계본점6F  ,서울특별시,중구,서울특별시 중구 퇴계로 77 (충무로1가)1522-3232
452,서울중앙우체국  ,서울특별시,중구,서울특별시 중구 소공로 70 (충무로 1가) 서울 중앙 우체국1522-3232
453,한국프레스센터  ,서울특별시,중구,서울특별시 중구 세종대로 124 (태평로1가)1522-3232
