,store,sido,gugun,address
454,명동중앙로  ,서울특별시,중구,서울특별시 중구 명동길 60 (명동 2가)1522-3232
455,약수역  ,서울특별시,중구,서울특별시 중구 다산로 129 (신당동)1522-3232
456,중구저동  ,서울특별시,중구,서울특별시 중구 수표로 34 (저동2가)1522-3232
457,명동길  ,서울특별시,중구,서울특별시 중구 명동10길 411522-3232
458,소공로북창  ,서울특별시,중구,서울특별시 중구 세종대로18길 32 (소공동) 삼원빌딩1522-3232
459,서소문로  ,서울특별시,중구,서울특별시 중구 서소문로 120 (서소문동) 대한빌딩1522-3232
460,신당역  ,서울특별시,중구,"서울특별시 중구 퇴계로 385, 1층 (흥인동)1522-3232"
461,명동메트로  ,서울특별시,중구,서울특별시 중구 명동9가길 14 (을지로1가) 메트로호텔1522-3232
462,숭례문  ,서울특별시,중구,"서울특별시 중구 세종대로 17, 와이즈타워 1층 (남대문로5가)1522-3232"
463,순화동더샵  ,서울특별시,중구,"서울특별시 중구 칠패로 27, 1층 (순화동)1522-3232"
464,대한극장  ,서울특별시,중구,"서울특별시 중구 퇴계로 212 (필동2가) 1,2층1522-3232"
465,환구단  ,서울특별시,중구,서울특별시 중구 소공로 112 (소공동)1522-3232
466,무교동  ,서울특별시,중구,서울특별시 중구 무교로 21 (무교동) 코오롱빌딩 1층1522-3232
467,문화일보  ,서울특별시,중구,서울특별시 중구 새문안로 22 (충정로1가) 문화일보1522-3232
468,태평로  ,서울특별시,중구,"서울특별시 중구 세종대로 72, 대영빌딩 1층 (태평로2가)1522-3232"
469,퍼시픽타워  ,서울특별시,중구,"서울특별시 중구 세종대로9길 41, 퍼시픽타워 1층 (서소문동)1522-3232"
470,남산단암  ,서울특별시,중구,"서울특별시 중구 소월로 10, 단암빌딩 (남대문로5가)1522-3232"
471,황학캐슬  ,서울특별시,중구,서울특별시 중구 청계천로 400 (황학동) 롯데캐슬베네치아1522-3232
472,을지로삼화타워  ,서울특별시,중구,서울특별시 중구 을지로5길 16 (을지로2가) 1층1522-3232
473,소공로  ,서울특별시,중구,"서울특별시 중구 남대문로7길 19, 삼영빌딩 1층 일부 (소공동)1522-3232"
474,서소문배재  ,서울특별시,중구,서울특별시 중구 서소문로 99 (서소문동)1522-3232
475,을지로한국빌딩  ,서울특별시,중구,"서울특별시 중구 을지로 50, 1층 (을지로 2가)1522-3232"
476,KG타워  ,서울특별시,중구,서울특별시 중구 통일로 92 (순화동) KG타워1522-3232
477,시청  ,서울특별시,중구,"서울특별시 중구 을지로 19, 삼성화재삼성빌딩 1층 (을지로1가)1522-3232"
478,시청플러스  ,서울특별시,중구,"서울특별시 중구 을지로 19, 삼성화재삼성빌딩 1층 (을지로1가)1522-3232"
479,충무로역  ,서울특별시,중구,"서울특별시 중구 퇴계로 197, 충무빌딩 1층 (필동 2가)1522-3232"
480,명동역  ,서울특별시,중구,"서울특별시 중구 퇴계로 101, 건물 전체 (충무로 1가)1522-3232"
481,명동입구  ,서울특별시,중구,서울특별시 중구 남대문로 68-1 (명동2가)1522-3232
482,무교로  ,서울특별시,중구,서울특별시 중구 무교로 15 (무교동)1522-3232
483,숭례문SG타워  ,서울특별시,중구,서울특별시 중구 세종대로 14 (남대문로5가)1522-3232
484,레스케이프호텔  ,서울특별시,중구,서울특별시 중구 퇴계로 67 (회현동1가)1522-3232
485,별다방  ,서울특별시,중구,서울특별시 중구 퇴계로 100 (회현동2가)1522-3232
486,포포인츠명동  ,서울특별시,중구,서울특별시 중구 삼일대로10길 36 (저동2가)1522-3232
487,명동남산  ,서울특별시,중구,서울특별시 중구 퇴계로 132 (남산동3가)1522-3232
488,명일역  ,서울특별시,강동구,서울특별시 강동구 양재대로 1647 (명일동)1522-3232
489,강동구청DT  ,서울특별시,강동구,서울특별시 강동구 성내로 32 (성내동)1522-3232
490,강동암사DT  ,서울특별시,강동구,서울특별시 강동구 고덕로 43 (암사동)1522-3232
491,굽은다리역  ,서울특별시,강동구,"서울특별시 강동구 양재대로 1568 (명일동, 원일타워)1522-3232"
492,강동역  ,서울특별시,강동구,"서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔)1522-3232"
493,둔촌동  ,서울특별시,강동구,서울특별시 강동구 양재대로 1303 (성내동) 평원빌딩1522-3232
494,천호로데오  ,서울특별시,강동구,서울특별시 강동구 천호대로 1037 (천호동)1522-3232
495,천호이마트  ,서울특별시,강동구,서울특별시 강동구 천호대로 1015-14 (천호동) 이마트별관1522-3232
496,길동역  ,서울특별시,강동구,서울특별시 강동구 양재대로 1487 (길동)1522-3232
497,상일동  ,서울특별시,강동구,"서울특별시 강동구 상일로10길 36, 1~2층 (상일동)1522-3232"
498,천호역  ,서울특별시,강동구,"서울특별시 강동구 천호대로 1012, 태승빌딩 (성내동)1522-3232"
499,명일이마트  ,서울특별시,강동구,서울특별시 강동구 동남로75길 5 (명일동) 명일이마트별관주차장1522-3232
500,상일동역  ,서울특별시,강동구,"서울특별시 강동구 고덕로 399 (고덕동, 고덕센트럴푸르지오)1522-3232"
501,천호사거리  ,서울특별시,강동구,서울특별시 강동구 올림픽로 651 1522-3232
502,올림픽공원북2문  ,서울특별시,강동구,서울특별시 강동구 강동대로 199 (성내동)1522-3232
503,천호대로길동  ,서울특별시,강동구,서울특별시 강동구 천호대로 1131 거산 유팰리스1522-3232
504,신도림  ,서울특별시,구로구,서울특별시 구로구 경인로 610 (신도림동)1522-3232
505,구로디지털타워  ,서울특별시,구로구,서울특별시 구로구 디지털로32길 30 (구로동)1522-3232
506,오류동역  ,서울특별시,구로구,서울특별시 구로구 경인로 216 (오류동)1522-3232
507,구로디지털로  ,서울특별시,구로구,"서울특별시 구로구 디지털로33길 11, 에이스테크노8차 1층 (구로동)1522-3232"
508,드림마크원  ,서울특별시,구로구,"서울특별시 구로구 디지털로31길 61, 드림마크원데이터센타 1층 (구로동)1522-3232"
509,구로에이스  ,서울특별시,구로구,"서울특별시 구로구 디지털로 285, 에이스트윈타워1차 103호 (구로동)1522-3232"
510,구로하이엔드  ,서울특별시,구로구,"서울특별시 구로구 디지털로26길 5, 에이스하이엔드타워1차 103호 (구로동)1522-3232"
511,현대디큐브2F  ,서울특별시,구로구,서울특별시 구로구 경인로 662 (신도림동)1522-3232
512,구로호텔  ,서울특별시,구로구,"서울특별시 구로구 디지털로32길 72, 구로호텔 1층 (구로동)1522-3232"
513,현대디큐브B2  ,서울특별시,구로구,서울특별시 구로구 경인로 662 (신도림동)1522-3232
514,구로고척  ,서울특별시,구로구,서울특별시 구로구 경인로 387 (고척동)1522-3232
515,구로NC  ,서울특별시,구로구,서울특별시 구로구 구로중앙로 152 (구로동) 구로NC1522-3232
516,답십리역  ,서울특별시,동대문구,서울특별시 동대문구 천호대로 263 (답십리동)1522-3232
517,경희대삼거리  ,서울특별시,동대문구,서울특별시 동대문구 회기로 141 (회기동)1522-3232
518,외대정문  ,서울특별시,동대문구,서울특별시 동대문구 이문로 93 (이문동)1522-3232
519,신설동역  ,서울특별시,동대문구,서울특별시 동대문구 왕산로 19 (신설동)1522-3232
520,회기역사거리  ,서울특별시,동대문구,서울특별시 동대문구 이문로 37 (회기동)1522-3232
521,외대  ,서울특별시,동대문구,서울특별시 동대문구 휘경로 12-1 (이문동)1522-3232
522,장한평역  ,서울특별시,동대문구,서울특별시 동대문구 장한로 10 (장안동)1522-3232
523,경희대  ,서울특별시,동대문구,서울특별시 동대문구 경희대로 16-1 (회기동)1522-3232
524,청량리역사  ,서울특별시,동대문구,서울특별시 동대문구 왕산로 214 (전농동)1522-3232
525,서울숲역  ,서울특별시,성동구,서울특별시 성동구 왕십리로50 1층 일부1522-3232
526,금호역  ,서울특별시,성동구,서울특별시 성동구 동호로 99 1522-3232
527,뚝섬역  ,서울특별시,성동구,서울특별시 성동구 아차산로 42 (성수동1가)1522-3232
528,황학사거리  ,서울특별시,성동구,"서울특별시 성동구 왕십리로 410 (하왕십리동, 센트라스)1522-3232"
529,성수역  ,서울특별시,성동구,서울특별시 성동구 성수이로 94 (성수동2가)1522-3232
530,상왕십리역  ,서울특별시,성동구,서울특별시 성동구 왕십리로 382 (하왕십리동)1522-3232
531,왕십리역  ,서울특별시,성동구,서울특별시 성동구 왕십리로 326 (도선동)1522-3232
532,한양대  ,서울특별시,성동구,"서울특별시 성동구 왕십리로 225 (행당동) 1,2층1522-3232"
533,엔터식스  ,서울특별시,성동구,서울특별시 성동구 왕십리광장로 17 (행당동)1522-3232
534,성수이마트  ,서울특별시,성동구,서울특별시 성동구 뚝섬로 379 (성수동2가) 이마트 성수점1522-3232
535,옥수  ,서울특별시,성동구,서울특별시 성동구 독서당로 202 (옥수동)1522-3232
536,성수낙낙  ,서울시,성동구,서울시 성동구 광나루로8길 31 성수SKV1 2동 1층 101~107호1522-3232
537,효창공원앞역  ,서울특별시,용산구,"서울특별시 용산구 백범로 313 (효창동, 용산 롯데캐슬 센터포레)1522-3232"
538,서울역서부  ,서울특별시,용산구,서울특별시 용산구 만리재로 202 (서계동)1522-3232
539,이태원역  ,서울특별시,용산구,서울특별시 용산구 이태원로 188 (이태원동)1522-3232
540,한강진역R  ,서울특별시,용산구,서울특별시 용산구 이태원로 252 (한남동)1522-3232
541,용산역써밋R  ,서울특별시,용산구,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋)1522-3232"
542,이촌  ,서울특별시,용산구,서울특별시 용산구 이촌로 276 (이촌동)1522-3232
543,신용산역  ,서울특별시,용산구,"서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산)1522-3232"
544,용산파크타워  ,서울특별시,용산구,"서울특별시 용산구 서빙고로 67 (용산동5가, 파크타워)1522-3232"
545,남영동  ,서울특별시,용산구,서울특별시 용산구 한강대로 275 (갈월동)1522-3232
546,한남동R  ,서울특별시,용산구,서울특별시 용산구 독서당로 94 (한남동)1522-3232
547,서울타워  ,서울특별시,용산구,서울특별시 용산구 남산공원길 105 (용산동2가) YTN서울타워 1층1522-3232
548,서울역동자동  ,서울특별시,용산구,서울특별시 용산구 한강대로 372 (동자동)1522-3232
549,순천향입구  ,서울특별시,용산구,서울특별시 용산구 대사관로 67 (한남동)1522-3232
550,숙대  ,서울특별시,용산구,서울특별시 용산구 청파로47길 57 (청파동3가)1522-3232
551,동빙고  ,서울특별시,용산구,서울특별시 용산구 장문로 12 (동빙고동)1522-3232
552,숙대입구역  ,서울특별시,용산구,서울특별시 용산구 한강대로 291 (갈월동)1522-3232
553,용산아이파크몰  ,서울특별시,용산구,서울특별시 용산구 한강대로23길 551522-3232
554,동부이촌동  ,서울특별시,용산구,서울특별시 용산구 이촌로 198 (이촌동)1522-3232
555,용산해링턴스퀘어  ,서울특별시,용산구,서울특별시 용산구 서빙고로 17 (한강로3가)1522-3232
556,서울역사  ,서울특별시,용산구,서울특별시 용산구 한강대로 405 (동자동) 신-101호1522-3232
557,용산리첸시아  ,서울특별시,용산구,"서울특별시 용산구 백범로 341 (원효로1가, 리첸시아 용산)1522-3232"
558,용산전자랜드  ,서울특별시,용산구,서울특별시 용산구 청파로 74 (한강로3가)1522-3232
559,상봉  ,서울특별시,중랑구,"서울특별시 중랑구 상봉로 131 (상봉동, 상봉 듀오트리스 주상복합)1522-3232"
560,중랑역  ,서울특별시,중랑구,서울특별시 중랑구 망우로30길 3 (상봉동)1522-3232
561,중랑구청  ,서울특별시,중랑구,서울특별시 중랑구 신내로 721522-3232
562,사가정역  ,서울특별시,중랑구,서울특별시 중랑구 면목로 3101522-3232
563,상봉역  ,서울특별시,중랑구,서울특별시 중랑구 망우로 307 (상봉동)1522-3232
564,묵동이마트  ,서울특별시,중랑구,"서울특별시 중랑구 동일로 932 (묵동, 묵동자이아파트) (묵동이마트 B1층)1522-3232"
565,묵동  ,서울특별시,중랑구,서울특별시 중랑구 동일로 952 1522-3232
566,중화역  ,서울특별시,중랑구,"서울특별시 중랑구 봉화산로 35 1,2층1522-3232"
567,남이섬  ,경기도,가평군,경기도 가평군 가평읍 북한강변로 1054 북한강변로 10541522-3232
568,소노캄고양  ,경기도,고양시,경기도 고양시 일산동구 장항동 1755 1522-3232
569,일산애니골DT  ,경기도,고양시,경기도 고양시 일산동구 무궁화로 294 (풍동)1522-3232
570,동국대일산병원  ,경기도,고양시,경기도 고양시 일산동구 식사동 814 경기도 고양시 일산동구 동국로 271522-3232
571,일산풍동DT  ,경기도,고양시,경기도 고양시 일산동구 백마로 475 (풍동)1522-3232
572,백석중앙로  ,경기도,고양시,경기도 고양시 일산동구 강송로 33 (백석동)1522-3232
573,일산식사  ,경기도,고양시,경기도 고양시 일산동구 위시티2로11번길 31 (식사동)1522-3232
574,풍산이마트  ,경기도,고양시,경기도 고양시 일산동구 무궁화로 237 (중산동)1522-3232
575,백석역DT  ,경기도,고양시,"경기도 고양시 일산동구 중앙로 1054, 1층 (백석동)1522-3232"
576,백석  ,경기도,고양시,경기도 고양시 일산동구 중앙로 1059 (백석동)1522-3232
577,라페스타광장  ,경기도,고양시,경기도 고양시 일산동구 중앙로1275번길 38-9 (장항동)1522-3232
578,일산백마  ,경기도,고양시,경기도 고양시 일산동구 일산로 237 (마두동)1522-3232
579,웨스턴돔B  ,경기도,고양시,경기도 고양시 일산동구 정발산로 24 (장항동)1522-3232
580,마두역  ,경기도,고양시,경기도 고양시 일산동구 중앙로 1191 (장항동)1522-3232
581,일산동구청  ,경기도,고양시,경기도 고양시 일산동구 정발산로 38 1522-3232
582,과천DT  ,경기도,과천시,경기도 과천시 중앙로 277 (중앙동)1522-3232
583,과천이마트  ,경기도,과천시,경기도 과천시 별양상가3로 11 이마트 1층(별양동)1522-3232
584,과천  ,경기도,과천시,"경기도 과천시 중앙로 129, 고려빌딩 1층 (중앙동)1522-3232"
585,광명하안대로  ,경기도,광명시,경기도 광명시 범안로 1036 (하안동)1522-3232
586,철산역  ,경기도,광명시,경기도 광명시 철산로 15 (철산동)1522-3232
587,광명역  ,경기도,광명시,"경기도 광명시 양지로 16 (일직동, 광명역써밋플레이스)1522-3232"
588,광명소하DT  ,경기도,광명시,경기도 광명시 오리로 363 (소하동)1522-3232
589,광명소하  ,경기도,광명시,경기도 광명시 금하로 464 (소하동)1522-3232
590,광명사거리역  ,경기도,광명시,경기도 광명시 광명로 907 (광명동)1522-3232
591,철산로데오  ,경기도,광명시,경기도 광명시 디지털로 17 (철산1동) 가림빌딩1522-3232
592,광명하안  ,경기도,광명시,경기도 광명시 범안로 1060 (하안동)1522-3232
593,광명철산  ,경기도,광명시,경기도 광명시 오리로 865 (철산동)1522-3232
594,광명AK  ,경기도,광명시,"경기도 광명시 양지로 17 (일직동), 1층 일부1522-3232"
595,광명롯데몰  ,경기도,광명시,경기도 광명시 일직로 17 (일직동) 롯데아울렛 1층1522-3232
596,경기광주쌍령DT  ,경기도,광주시,경기도 광주시 경충대로 1445 (쌍령동)1522-3232
597,경기광주신현DT  ,경기도,광주시,경기도 광주시 오포읍 태재로 37 1522-3232
598,경기광주송정DT  ,경기도,광주시,경기도 광주시 송정동 12-12외 1필지 1522-3232
599,경기광주  ,경기도,광주시,경기도 광주시 광주대로 35 (경안동)1522-3232
600,경기광주초월역DT  ,경기도,광주시,경기도 광주시 초월읍 경충대로 1084 1522-3232
601,곤지암ICDT  ,경기도,광주시,경기도 광주시 곤지암읍 경충대로 765 경충대로 7651522-3232
602,구리갈매역  ,경기도,구리시,경기도 구리시 경춘북로252 A101 1522-3232
603,구리돌다리  ,경기도,구리시,"경기도 구리시 검배로 5, 우진빌딩 (수택동)1522-3232"
604,구리장자호수  ,경기도,구리시,경기도 구리시 장자대로 84 (수택동)1층전체 2층 일부1522-3232
605,구리수택  ,경기도,구리시,"경기도 구리시 체육관로 44 (수택동)1-2층 , 옥외공간1522-3232"
606,산본사거리  ,경기도,군포시,경기도 군포시 고산로701 1522-3232
607,산본  ,경기도,군포시,경기도 군포시 산본로343번길 9 (산본동) 1층1522-3232
608,산본역  ,경기도,군포시,"경기도 군포시 번영로 497, 금화프라자 1층 (산본동)1522-3232"
609,산본동  ,경기도,군포시,"경기도 군포시 산본로 398, 태주빌딩 2층1522-3232"
610,산본역서부사거리  ,경기도,군포시,경기도 군포시 번영로 485 (산본동) 롯데피트인 산본 1층 일부1522-3232
611,다산지금  ,경기도,남양주시,경기도 남양주시 다산지금로139 101~106호1522-3232
612,남양주연평DT  ,경기도,남양주시,경기도 남양주시 진접읍 해밀예당1로27 1522-3232
613,다산진건  ,경기도,남양주시,경기도 남양주시 다산중앙로 123번길 22-26 123호~128호 1522-3232
614,도농역  ,경기도,남양주시,경기도 남양주시 미금로 239 1층 101호~106호1522-3232
615,남양주진접DT  ,경기도,남양주시,경기도 남양주시 진접읍 금강로 1477 1522-3232
616,리버사이드팔당DTR  ,경기도,남양주시,경기도 남양주시 와부읍 경강로 772 1522-3232
617,별내불암로  ,경기도,남양주시,경기도 남양주시 별내5로5번길 15 (별내동)1522-3232
618,평내DT  ,경기도,남양주시,경기도 남양주시 경춘로 12691522-3232
619,별내  ,경기도,남양주시,경기도 남양주시 별내중앙로 64 1-2층1522-3232
620,평내호평역  ,경기도,남양주시,"경기도 남양주시 늘을1로16번길 25, 성보빌딩 (호평동)1522-3232"
621,남양주화도DT  ,경기도,남양주시,경기도 남양주시 화도읍 수레로1137 주1동1~2층1522-3232
622,다산DT  ,경기도,남양주시,경기도 남양주시 다산중앙로 19번길5 (다산동)1522-3232
623,남양주묵현DT  ,경기도,남양주시,경기도 남양주시 화도읍 비룡로 122 1-2층1522-3232
624,남양주삼패  ,경기도,남양주시,경기도 남양주시 경강로 384 (삼패동)1-2층 옥탑1522-3232
625,판교유스페이스  ,경기도,성남시,경기도 성남시 분당구 대왕판교로 660 (삼평동)1522-3232
626,판교알파돔타워  ,경기도,성남시,경기도 성남시 분당구 판교역로 152 (백현동)1522-3232
627,판교아비뉴프랑R  ,경기도,성남시,"경기도 성남시 분당구 동판교로177번길 25 (삼평동, 판교 호반 써밋 플레이스)1522-3232"
628,야탑터미널  ,경기도,성남시,경기도 성남시 분당구 성남대로925번길 16 (야탑동)1522-3232
629,분당이매  ,경기도,성남시,경기도 성남시 분당구 이매로 15 (이매동)1522-3232
630,분당율동공원  ,경기도,성남시,경기도 성남시 분당구 새마을로175번길 4 (율동)1522-3232
631,정자동  ,경기도,성남시,경기도 성남시 분당구 정자로 82 (정자동)1522-3232
632,판교알파돔시티  ,경기도,성남시,경기도 성남시 분당구 대왕판교로606번길 10 (백현동 알파돔시티)1522-3232
633,서판교  ,경기도,성남시,경기도 성남시 분당구 운중로 132 (운중동)1522-3232
634,판교브릿지타워  ,경기도,성남시,경기도 성남시 분당구 판교로 227번길 6 (삼평동)1522-3232
635,판교봇들마을  ,경기도,성남시,경기도 성남시 분당구 판교로 372 (삼평동)1522-3232
636,판교역로  ,경기도,성남시,경기도 성남시 분당구 판교역로 192번길 14 (삼평동)1522-3232
637,서현  ,경기도,성남시,경기도 성남시 분당구 황새울로360번길 19 (서현동) 금화빌딩1522-3232
638,미금역사거리  ,경기도,성남시,경기도 성남시 분당구 성남대로 151 (구미동)1522-3232
639,수내로  ,경기도,성남시,경기도 성남시 분당구 수내로46번길 12 (수내동) 코아빌딩1522-3232
640,정자역  ,경기도,성남시,경기도 성남시 분당구 성남대로343번길 12-2 (정자동)1522-3232
641,분당구청  ,경기도,성남시,경기도 성남시 분당구 분당로 43 (서현동)1522-3232
642,뉴코아야탑  ,경기도,성남시,"경기도 성남시 분당구 야탑로81번길 11, 뉴코아 야탑점 아울렛 1층 (야탑동)1522-3232"
643,미금역  ,경기도,성남시,경기도 성남시 분당구 돌마로 43 (금곡동) 메디파크빌딩1522-3232
644,수내  ,경기도,성남시,"경기도 성남시 분당구 황새울로 234, 분당트라팰리스 (수내동)1522-3232"
645,정자상떼뷰  ,경기도,성남시,"경기도 성남시 분당구 정자일로213번길 18 (정자동, 성원상떼뷰리젠시)1522-3232"
646,서현미래에셋  ,경기도,성남시,"경기도 성남시 분당구 황새울로359번길 11, 미래에셋빌딩 1층 (서현동)1522-3232"
647,야탑글라스  ,경기도,성남시,경기도 성남시 분당구 성남대로916번길 11 (야탑동)1522-3232
648,정자  ,경기도,성남시,"경기도 성남시 분당구 정자일로 166, SPG센터 (정자동)1522-3232"
649,분당서울대병원4  ,경기도,성남시,"경기도 성남시 분당구 구미로173번길 82, 분당서울대학교병원 신관 4층 (구미동)1522-3232"
650,분당서울대병원1  ,경기도,성남시,"경기도 성남시 분당구 구미로173번길 82, 분당서울대학교병원 신관 1층 (구미동)1522-3232"
651,서현N타운  ,경기도,성남시,경기도 성남시 분당구 황새울로335번길 5 (서현동)1522-3232
652,서현역  ,경기도,성남시,"경기도 성남시 분당구 서현로210번길 20, 1층 (서현동)1522-3232"
653,오리역  ,경기도,성남시,"경기도 성남시 분당구 성남대로 32, 1층 (구미동)1522-3232"
654,분당정자  ,경기도,성남시,"경기도 성남시 분당구 성남대로 393, 두산위브파빌리온 1층 (정자동)1522-3232"
655,수내역  ,경기도,성남시,"경기도 성남시 분당구 백현로101번길 30, 1-2층 (수내동)1522-3232"
656,정자아데나  ,경기도,성남시,경기도 성남시 분당구 성남대로 275 (정자동)1522-3232
657,분당이마트  ,경기도,성남시,경기도 성남시 분당구 불정로 134 (정자동)1522-3232
658,판교H스퀘어  ,경기도,성남시,"경기도 성남시 분당구 판교역로 231, 에이치스퀘어 (삼평동)1522-3232"
659,오리역삼거리  ,경기도,성남시,경기도 성남시 분당구 성남대로 45 (구미동)1522-3232
660,판교HIPEX  ,경기도,성남시,"경기도 성남시 분당구 판교역로 230, 판교 삼환 HIPEX (삼평동)1522-3232"
661,분당서현역AK R  ,경기도,성남시,경기도 성남시 분당구 황새울로360번길 42 (서현동)1522-3232
662,분당궁내DT  ,경기도,성남시,경기도 성남시 분당구 대왕판교로 302 (궁내동)1522-3232
663,야탑역사거리  ,경기도,성남시,경기도 성남시 분당구 야탑로 102 (야탑동)1522-3232
664,남한산성입구역  ,경기도,성남시,경기도 성남시 중원구 산성대로426번길 2 (금광동)1522-3232
665,단대오거리역  ,경기도,성남시,경기도 성남시 중원구 산성대로 340-1 (중앙동)1522-3232
666,수원금곡  ,경기도,수원시,경기도 수원시 권선구 금곡로 219 (금곡동)1522-3232
667,수원세류DT  ,경기도,수원시,경기도 수원시 권선구 권선로544번길 1 (세류동)1522-3232
668,수원호매실  ,경기도,수원시,"경기도 수원시 권선구 서수원로577번길 305 (금곡동, 수원모아미래도센트럴타운2단지)1522-3232"
669,수원권선DT  ,경기도,수원시,경기도 수원시 권선구 매송고색로 543 (오목천동)1522-3232
670,수원권선  ,경기도,수원시,경기도 수원시 권선구 동수원로177번길 40 (권선동)1522-3232
671,수원이마트  ,경기도,수원시,경기도 수원시 권선구 경수대로 270 (권선동) 2층1522-3232
672,수원세류역DT  ,경기도,수원시,경기도 수원시 권선구 경수대로 185 (세류동)1522-3232
673,수원연무DT  ,경기도,수원시,경기도 수원시 장안구 창룡대로 171 (연무동)1522-3232
674,북수원IC DT  ,경기도,수원시,경기도 수원시 장안구 경수대로 1038 (파장동)1522-3232
675,수원천천  ,경기도,수원시,경기도 수원시 장안구 덕영대로535번길 46 (천천동)1522-3232
676,수원성균관대  ,경기도,수원시,"경기도 수원시 장안구 서부로 2131, 1층 4,5,6호 2층1,2호 (율전동)1522-3232"
677,수원종합운동장  ,경기도,수원시,경기도 수원시 장안구 송원로 71 (송죽동)1522-3232
678,수원경수인계DT  ,경기도,수원시,경기도 수원시 팔달구 경수대로 499 (인계동)1522-3232
679,수원KBS DT  ,경기도,수원시,경기도 수원시 팔달구 권광로 265 (인계동)1522-3232
680,수원인계DT  ,경기도,수원시,경기도 수원시 팔달구 인계로94번길 3 (인계동)1522-3232
681,수원이비스  ,경기도,수원시,경기도 수원시 팔달구 권광로 132 (인계동)1522-3232
682,수원매산  ,경기도,수원시,경기도 수원시 팔달구 매산로 11 (매산로1가)1522-3232
